"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"8171","OPTCUR","USDINR","OPTION","08-Dec-2023",82,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7977,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8210","OPTCUR","USDINR","OPTION","08-Dec-2023",82.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",4460,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8218","OPTCUR","USDINR","OPTION","08-Dec-2023",82.375,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4425,"USDINR"
"8282","OPTCUR","USDINR","OPTION","08-Dec-2023",82.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",22433,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8385","OPTCUR","USDINR","OPTION","08-Dec-2023",82.625,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12308,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8392","OPTCUR","USDINR","OPTION","08-Dec-2023",82.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",29743,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8395","OPTCUR","USDINR","OPTION","08-Dec-2023",82.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",41257,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8397","OPTCUR","USDINR","OPTION","08-Dec-2023",83,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",194415,1,1000,0.0025,"US Dollars","","","","",0.0025,0.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8399","OPTCUR","USDINR","OPTION","08-Dec-2023",83.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",194848,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"8523","OPTCUR","USDINR","OPTION","08-Dec-2023",83.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",538472,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"USDINR"
"8525","OPTCUR","USDINR","OPTION","08-Dec-2023",83.375,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",223300,1,1000,0.0025,"US Dollars","","","","",0.0025,0.2225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"USDINR"
"8527","OPTCUR","USDINR","OPTION","08-Dec-2023",83.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",54903,1,1000,0.0025,"US Dollars","","","","",0.0025,0.42,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1325,"USDINR"
"8557","OPTCUR","USDINR","OPTION","08-Dec-2023",83.625,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",7436,1,1000,0.0025,"US Dollars","","","","",0.0025,0.61,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2575,"USDINR"
"8682","OPTCUR","USDINR","OPTION","08-Dec-2023",83.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",4769,1,1000,0.0025,"US Dollars","","","","",0.0025,0.76,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.38,"USDINR"
"12659","OPTCUR","USDINR","OPTION","08-Dec-2023",83.875,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.11,0.89,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.05,"USDINR"
"8688","OPTCUR","USDINR","OPTION","08-Dec-2023",84,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",557,1,1000,0.0025,"US Dollars","","","","",0.23,1.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6225,"USDINR"
"1367","OPTCUR","USDINR","OPTION","08-Dec-2023",84.125,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3575,1.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0875,"USDINR"
"8690","OPTCUR","USDINR","OPTION","08-Dec-2023",84.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",30,1,1000,0.0025,"US Dollars","","","","",0.48,1.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8725,"USDINR"
"8695","OPTCUR","USDINR","OPTION","08-Dec-2023",84.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.7275,1.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.12,"USDINR"
"9458","OPTCUR","USDINR","OPTION","08-Dec-2023",84.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.9775,1.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.37,"USDINR"
"9460","OPTCUR","USDINR","OPTION","08-Dec-2023",85,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.2275,2.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.62,"USDINR"
"9567","OPTCUR","USDINR","OPTION","08-Dec-2023",85.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.4775,2.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.87,"USDINR"
"10004","OPTCUR","USDINR","OPTION","08-Dec-2023",85.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.7275,2.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.12,"USDINR"
"10474","OPTCUR","USDINR","OPTION","08-Dec-2023",85.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.9775,2.7625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.37,"USDINR"
"10476","OPTCUR","USDINR","OPTION","08-Dec-2023",86,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5,1,1000,0.0025,"US Dollars","","","","",2.2275,3.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.62,"USDINR"
"10514","OPTCUR","USDINR","OPTION","08-Dec-2023",86.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.4775,3.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.87,"USDINR"
"10880","OPTCUR","USDINR","OPTION","08-Dec-2023",86.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7275,3.5125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.12,"USDINR"
"11004","OPTCUR","USDINR","OPTION","08-Dec-2023",86.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.9825,3.7675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5325,"USDINR"
"11330","OPTCUR","USDINR","OPTION","08-Dec-2023",87,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.2325,4.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.7725,"USDINR"
"11411","OPTCUR","USDINR","OPTION","08-Dec-2023",87.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4825,4.2675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.015,"USDINR"
"11985","OPTCUR","USDINR","OPTION","08-Dec-2023",87.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.7325,4.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.2575,"USDINR"
"11987","OPTCUR","USDINR","OPTION","08-Dec-2023",87.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.9825,4.7675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5025,"USDINR"
"12153","OPTCUR","USDINR","OPTION","08-Dec-2023",88,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2325,5.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.75,"USDINR"
"12155","OPTCUR","USDINR","OPTION","08-Dec-2023",88.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4825,5.2675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.995,"USDINR"
"12351","OPTCUR","USDINR","OPTION","08-Dec-2023",88.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.7325,5.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2425,"USDINR"
"12595","OPTCUR","USDINR","OPTION","08-Dec-2023",88.75,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.9825,5.7675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.49,"USDINR"
"12597","OPTCUR","USDINR","OPTION","08-Dec-2023",89,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.2325,6.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.74,"USDINR"
"12661","OPTCUR","USDINR","OPTION","08-Dec-2023",89.25,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.4825,6.2675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.825,"USDINR"
"8208","OPTCUR","USDINR","OPTION","08-Dec-2023",89.5,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.7325,6.5175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0875,"USDINR"
"12688","OPTCUR","USDINR","OPTION","15-Dec-2023",77,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.9975,6.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.2925,"USDINR"
"12690","OPTCUR","USDINR","OPTION","15-Dec-2023",77.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.7475,6.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0425,"USDINR"
"12692","OPTCUR","USDINR","OPTION","15-Dec-2023",77.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.4975,6.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.7925,"USDINR"
"12694","OPTCUR","USDINR","OPTION","15-Dec-2023",77.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",5.2475,6.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.545,"USDINR"
"12696","OPTCUR","USDINR","OPTION","15-Dec-2023",78,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.9975,5.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2975,"USDINR"
"12698","OPTCUR","USDINR","OPTION","15-Dec-2023",78.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.7475,5.5325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.0475,"USDINR"
"12700","OPTCUR","USDINR","OPTION","15-Dec-2023",78.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.4975,5.2825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.8,"USDINR"
"12702","OPTCUR","USDINR","OPTION","15-Dec-2023",78.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.2475,5.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5525,"USDINR"
"12704","OPTCUR","USDINR","OPTION","15-Dec-2023",79,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4,4.785,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.3075,"USDINR"
"12706","OPTCUR","USDINR","OPTION","15-Dec-2023",79.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.75,4.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0625,"USDINR"
"12708","OPTCUR","USDINR","OPTION","15-Dec-2023",79.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.5,4.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.82,"USDINR"
"12710","OPTCUR","USDINR","OPTION","15-Dec-2023",79.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.25,4.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5775,"USDINR"
"12712","OPTCUR","USDINR","OPTION","15-Dec-2023",80,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3,3.785,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3925,"USDINR"
"12714","OPTCUR","USDINR","OPTION","15-Dec-2023",80.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12,1,1000,0.0025,"US Dollars","","","","",2.75,3.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1425,"USDINR"
"12716","OPTCUR","USDINR","OPTION","15-Dec-2023",80.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",30,1,1000,0.0025,"US Dollars","","","","",2.5,3.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8925,"USDINR"
"12718","OPTCUR","USDINR","OPTION","15-Dec-2023",80.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",46,1,1000,0.0025,"US Dollars","","","","",2.25,3.035,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6425,"USDINR"
"12720","OPTCUR","USDINR","OPTION","15-Dec-2023",81,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",20,1,1000,0.0025,"US Dollars","","","","",2,2.785,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3925,"USDINR"
"12722","OPTCUR","USDINR","OPTION","15-Dec-2023",81.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",21,1,1000,0.0025,"US Dollars","","","","",1.75,2.535,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1425,"USDINR"
"12724","OPTCUR","USDINR","OPTION","15-Dec-2023",81.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",20,1,1000,0.0025,"US Dollars","","","","",1.5,2.285,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8925,"USDINR"
"12726","OPTCUR","USDINR","OPTION","15-Dec-2023",81.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",14,1,1000,0.0025,"US Dollars","","","","",1.2225,2.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.615,"USDINR"
"12728","OPTCUR","USDINR","OPTION","15-Dec-2023",82,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.0025,1.7825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3925,"USDINR"
"12730","OPTCUR","USDINR","OPTION","15-Dec-2023",82.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",29,1,1000,0.0025,"US Dollars","","","","",0.7575,1.5275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1425,"USDINR"
"12732","OPTCUR","USDINR","OPTION","15-Dec-2023",82.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.65,1.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.3525,"USDINR"
"12734","OPTCUR","USDINR","OPTION","15-Dec-2023",82.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",0.52,1.265,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.8925,"USDINR"
"12736","OPTCUR","USDINR","OPTION","15-Dec-2023",82.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.4075,1.1275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.7675,"USDINR"
"12746","OPTCUR","USDINR","OPTION","15-Dec-2023",82.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2975,0.9875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6425,"USDINR"
"12748","OPTCUR","USDINR","OPTION","15-Dec-2023",82.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.1925,0.8425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5175,"USDINR"
"12750","OPTCUR","USDINR","OPTION","15-Dec-2023",83,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",747,1,1000,0.0025,"US Dollars","","","","",0.09,0.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.39,"USDINR"
"12752","OPTCUR","USDINR","OPTION","15-Dec-2023",83.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1055,1,1000,0.0025,"US Dollars","","","","",0.0075,0.5475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2775,"USDINR"
"12754","OPTCUR","USDINR","OPTION","15-Dec-2023",83.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",35002,1,1000,0.0025,"US Dollars","","","","",0.0025,0.41,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1725,"USDINR"
"12756","OPTCUR","USDINR","OPTION","15-Dec-2023",83.375,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",142122,1,1000,0.0025,"US Dollars","","","","",0.0025,0.29,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0875,"USDINR"
"12758","OPTCUR","USDINR","OPTION","15-Dec-2023",83.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",262608,1,1000,0.0025,"US Dollars","","","","",0.0025,0.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.04,"USDINR"
"12760","OPTCUR","USDINR","OPTION","15-Dec-2023",83.625,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",264498,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1475,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
"12762","OPTCUR","USDINR","OPTION","15-Dec-2023",83.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",108799,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"12163","OPTCUR","USDINR","OPTION","15-Dec-2023",83.875,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5675,"USDINR"
"12764","OPTCUR","USDINR","OPTION","15-Dec-2023",84,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",12337,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"1739","OPTCUR","USDINR","OPTION","15-Dec-2023",84.125,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2875,"USDINR"
"12766","OPTCUR","USDINR","OPTION","15-Dec-2023",84.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",561,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12768","OPTCUR","USDINR","OPTION","15-Dec-2023",84.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12770","OPTCUR","USDINR","OPTION","15-Dec-2023",84.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12772","OPTCUR","USDINR","OPTION","15-Dec-2023",85,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12778","OPTCUR","USDINR","OPTION","15-Dec-2023",85.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12780","OPTCUR","USDINR","OPTION","15-Dec-2023",85.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12782","OPTCUR","USDINR","OPTION","15-Dec-2023",85.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12784","OPTCUR","USDINR","OPTION","15-Dec-2023",86,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12786","OPTCUR","USDINR","OPTION","15-Dec-2023",86.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12788","OPTCUR","USDINR","OPTION","15-Dec-2023",86.5,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"12790","OPTCUR","USDINR","OPTION","15-Dec-2023",86.75,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0425,"USDINR"
"12792","OPTCUR","USDINR","OPTION","15-Dec-2023",87,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0325,"USDINR"
"12794","OPTCUR","USDINR","OPTION","15-Dec-2023",87.25,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.025,"USDINR"
